"1348"	"1349"	"1350"	"1372"	"1373"	"1374"	"1396"	"1397"	"1398"	"1408"	"1409"	"1410"	"1412"	"1413"	"1414"	"1424"	"1425"	"1426"	"1428"	"1429"	"1430"	"1436"	"1437"	"1438"	"1472"	"1473"	"1474"	"1476"	"1477"	"1478"	"1480"	"1481"	"1482"	"1484"	"1485"	"1486"	"1488"	"1489"	"1490"	"1492"	"1493"	"1494"	"1496"	"1497"	"1498"	"1500"	"1501"	"1502"	"1527"	"1528"	"1529"	"1533"	"1534"	"1535"	"1536"	"1537"	"1538"	"1542"	"1543"	"1544"	"1545"	"1546"	"1547"	"1551"	"1552"	"1553"	"1554"	"1555"	"1556"	"1557"	"1558"	"1559"
"OTU_17"	17	0	0	16	0	34	0	0	3	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	236	641	0	0	8	1533	1428	2550	3694	4222	3023	0	0	0	3830	9384	4020	34	0	4	1329	1167	9736
"OTU_18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	5	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_19"	0	0	0	0	0	9	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	40	31	83	468	2239	1564	936	3173	5116	8187	6063	1154	1016	1690	12262	10045	3839	31	0	0	40	5	96
"OTU_20"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1321	1582	1828	461	1125	268	2598	2516	2482	1578	1328	1435	3586	3645	3843	3078	2547	2048	1368	2772	2642	1045	1001	1403	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	32	17	84	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_22"	22	0	0	29	13	17	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12940	3168	10600	0	0	22	2838	2569	5582	7	0	0	5469	3998	4458	0	0	0	12	0	4	240	0	0
"OTU_23"	32	35	51	74	42	61	469	400	525	3634	4953	6397	2307	3223	3270	134	758	639	4369	8385	6809	1219	1112	1104	0	0	0	39	77	72	49	23	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	56	40	188	104	183	0	0	145	37	0	12	0	0	338
"OTU_24"	592	564	520	11	0	8	2830	2569	2726	181	0	12	1749	2745	2796	1166	3615	5632	2163	3764	3550	4755	4773	4018	0	5	18	0	0	3	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	22	0	7	5	0	8	0	71	163	0	2	0	8	0	0	0	0	0
"OTU_25"	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1765	2263	2364	283	776	62	2346	2276	2120	1697	1572	1413	3610	3310	4248	1529	1461	1104	1478	2776	2647	650	620	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1731	1568	1804	53	88	64	2042	1928	2372	1672	1760	1546	1907	2368	2942	2092	2037	1624	1216	1952	1987	1329	518	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_27"	0	0	0	0	0	8	21	4	0	161	125	136	31	18	16	0	0	0	32	0	48	0	8	10	238	244	379	10786	14211	6280	152	92	234	930	1107	744	0	0	0	0	0	0	695	769	1220	39	47	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_28"	1424	995	1101	12129	8757	13046	0	0	0	8	4	8	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0
"OTU_29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1185	1228	1494	27	73	33	1762	1770	2149	1432	1410	1379	2189	2545	2406	1744	1594	1458	1210	2010	1805	875	345	705	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	1229	1824	44	69	24	2369	1976	1943	1486	1336	1128	2118	2303	3275	1713	1294	1008	1110	1834	1767	324	135	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_31"	0	0	0	0	0	0	1980	1650	1883	378	88	122	1384	1908	1923	1021	2694	3848	1312	2330	2557	3686	3307	2774	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	18	0	0	0	0	16	0	11	0	0	0
"OTU_32"	257	150	242	287	183	278	561	904	842	4384	4195	5008	891	1422	1294	428	1386	2115	892	2376	1609	1882	2157	1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	47	12	0	0	0	0	0	0	0	47	0	0	0	0	0
"OTU_33"	436	554	472	10818	7672	13407	0	0	0	0	8	0	0	0	0	0	0	0	0	0	34	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	27	0	0	0	0	0	0	0	0	0	0	35	33	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
"OTU_34"	758	469	583	11073	8279	12849	29	0	0	0	0	0	0	0	0	0	0	14	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	89	54	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_35"	26	6	0	12	0	0	16	0	0	17	0	31	0	0	7	45	18	69	8	90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	306	35	566	43	1610	804	44	82	3	68	0	0	34	16	176	0	323	277	0	2764	2702	447	497	2256
"OTU_36"	9	0	0	14	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5286	1784	6464	0	0	0	1564	1440	2294	0	0	0	4279	3771	4426	0	0	0	0	0	0	0	0	0
"OTU_37"	14	0	0	12	10	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6615	1311	6603	0	0	11	2174	1312	3199	0	0	0	2551	1403	2451	7	58	13	0	2	0	0	0	0
"OTU_38"	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6497	1642	5819	0	0	21	1870	1333	1969	0	0	0	3056	1359	3170	0	0	0	14	0	0	0	0	0
"OTU_39"	0	0	0	0	8	0	9	0	0	54	55	25	28	139	65	0	34	234	49	120	57	18	0	0	0	0	0	3797	2222	3710	306	267	482	509	536	570	190	352	463	871	1288	967	188	151	384	417	1167	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_40"	0	0	0	19	8	14	0	0	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6934	964	3662	0	0	0	1538	1331	2102	0	0	0	3370	1944	2826	0	0	0	0	0	0	0	0	0
"OTU_41"	19	0	0	25	0	11	0	0	0	0	0	20	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	3046	2696	9118	245	7386	0
"OTU_42"	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	629	544	3072	3379	3380	403	397	601	554	500	448	654	645	605	587	724	385	354	433	662	976	893	947	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_43"	399	250	257	57	36	70	913	780	906	950	37	34	1106	1093	1244	739	1650	3788	608	1116	1129	1454	1163	945	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	51	0	0	0	124	98	226	0	0	0	0	0	0	0	556	0
"OTU_44"	156	125	121	183	98	147	741	744	663	699	841	817	831	928	898	610	1819	3856	485	773	1538	1575	1245	975	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	316	0	25	0	122	0	95	0	0	16	0	0	0	0	18	0	0	0	0	0
"OTU_45"	0	0	0	0	0	0	12	0	0	0	0	12	32	0	0	0	65	210	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	349	402	385	869	1421	0	25	70	0	67	8	60	103	87	0	0	0	2600	1763	0	1006	373	2255
"OTU_46"	141	101	127	80	68	70	810	778	865	63	122	148	1044	1506	1407	246	924	723	1658	2601	1511	1411	1638	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_47"	22	0	0	0	0	20	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2806	990	4380	77	615	960	1294	654	1449	101	0	22	1366	886	1257	0	45	0	0	0	0	749	2219	665
"OTU_48"	0	0	0	87	74	93	708	515	528	728	561	682	700	1052	933	241	877	1113	1155	1823	1861	1672	1706	1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	200	170	281	31	28	34	233	203	171	0	447	0	5	0	0	3	0	0
"OTU_49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	989	0	97
"OTU_50"	0	0	0	0	11	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3236	356	1928	313	3763	3717	954	1160	995	9	26	0	1396	1164	796	0	0	21	4	0	0	0	0	302
"OTU_51"	150	99	104	55	33	40	1030	534	684	642	827	917	724	807	667	592	1260	2233	605	874	1271	1597	1638	1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	33	0	0	819	0	98	87	132	0	0	0	0	69	0	0	0	0	3	0	0	0	0	0
"OTU_52"	7	0	0	12	0	0	15	0	0	11	0	32	0	0	0	19	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	414	391	667	895	18	0	0	6	10	0	0	6	0	0	0	104	2298	0	3205	287	1543	1942
"OTU_53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_54"	0	8	0	24	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18180	645
"OTU_55"	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	0	0	857	702	890	1978	1515	1968	470	332	564	540	611	548	440	347	479	817	576	578	167	329	418	323	244	154	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0
"OTU_56"	46	38	63	68	36	65	392	279	312	211	323	305	1081	1611	1696	234	930	734	1533	2111	2546	304	296	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	67	12	164	67	37	136	150	220	161	1360	293	18	0	0	0	8	12
"OTU_57"	59	63	38	27	24	12	1232	802	988	749	816	911	547	837	872	302	1017	978	270	1030	861	1377	1443	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	68	84	29	0	0	0	129	96	0	0	0	0	16	0	0	0	0	0
"OTU_58"	22	23	0	23	15	24	96	131	189	1061	1157	1349	797	1345	1260	31	214	225	1486	3029	1942	341	421	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	198	107	0	0	12	0	59	52	0	227	0	0	0	0	0	0	0
"OTU_59"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	638	642	33	76	23	735	816	980	438	523	517	1138	1119	1189	775	745	586	604	985	878	506	190	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_60"	153	66	68	21	96	0	129	30	51	18	31	38	0	24	28	14	18	0	14	49	30	25	36	33	0	34	31	28	40	45	0	34	0	31	0	27	22	25	17	0	37	25	29	0	25	0	41	29	3315	330	1086	0	699	61	653	595	1077	13	50	0	1722	1433	1238	0	187	0	24	0	0	704	740	126
"OTU_61"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	432	545	900	0	52	0	1016	998	1045	662	550	441	1040	1037	1711	592	565	386	445	853	686	122	126	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_62"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	531	517	118	247	76	685	778	718	420	322	361	1144	1202	1134	918	957	588	451	931	726	279	324	456	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_63"	11	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	85	34	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	3691	128	0	0	0	53	12	0	0	0	0	164	34	1706	887	1697	0	0	0
"OTU_64"	0	4	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	24	0	0	0	0	0	796	759	741	1517	1817	1113	351	293	397	487	495	412	331	230	363	945	609	755	85	131	191	231	229	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_65"	0	0	0	5	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3759	851	3927	0	0	7	1173	528	903	0	0	0	1485	931	1205	0	0	35	3	0	0	0	0	0
"OTU_66"	17	0	0	35	0	39	107	159	184	1193	1062	1339	601	886	864	52	302	235	1575	2447	2116	350	325	316	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	44	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_67"	8	0	0	0	9	36	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	14	42	192	534	261	1424	768	1165	0	0	0	0	0	0	0	0	882
"OTU_68"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	500	598	354	399	186	583	580	663	403	516	310	790	756	1000	786	860	555	327	561	584	276	191	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_69"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	455	492	0	22	0	1270	798	1093	699	776	613	648	594	1005	513	457	316	448	657	796	261	200	265	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_70"	0	0	0	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3792	454	1541	0	0	12	1063	1327	1832	0	0	0	783	1006	1517	0	204	0	0	0	0	0	0	0
"OTU_71"	47	32	44	0	14	0	549	449	559	440	745	640	227	381	325	287	602	1555	803	697	1100	1206	1158	868	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_72"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774	622	850	104	149	91	559	506	656	472	511	345	661	590	876	630	526	424	326	570	660	237	151	122	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_73"	113	36	93	120	70	100	141	162	164	220	258	330	971	1663	1524	35	698	361	692	2496	1806	397	452	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_74"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	356	902	0	0	9	0	0	0	773	839	752	0	0	0	240	192	143	276	529	474	45	28	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_76"	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	251	303	441	0	58	7	1671	780	1298	814	879	643	0	0	0	171	214	141	319	364	1228	47	45	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_77"	11	0	0	12	0	0	42	0	0	0	0	13	0	0	0	25	0	96	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	45	0	0	0	54	0	56	0	0	0	160	110	0	1666	1688	0	217	0
"OTU_78"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546	450	428	483	849	272	341	297	441	253	230	288	425	482	642	791	690	614	172	345	348	342	298	510	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_79"	148	121	108	71	0	0	985	513	527	577	0	0	533	692	788	336	689	1720	444	1033	675	694	561	470	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_80"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	320	563	23	27	20	654	738	548	578	478	418	722	587	792	569	597	538	271	492	399	107	51	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_81"	17	0	0	18	0	13	10	0	0	0	0	20	0	0	0	0	0	42	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	137	0	4	34	0	0	0	0	0	0	0	0	182	505	0	409	0	5066	570	2749	896
"OTU_82"	43	20	23	17	16	16	37	51	24	23	61	84	0	0	0	28	74	89	59	41	40	59	57	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	463	170	0	0	752	935	679	41	0	52	930	212	575	0	0	0	15	0	0	0	0	0
"OTU_83"	108	117	97	57	55	54	351	359	437	162	126	271	456	1009	946	162	424	697	410	1289	1030	934	1223	958	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
